id,username,date,text,hashtags,geo,type,tweet,road_closure
1190437983427514368,VCFD,2019-11-02 01:18:27,#mariafire  a look inside our leadership integration meeting from earlier tonight   #vcfd and  venturasheriff both…  ,"[{'text': 'MariaFire', 'indices': [0, 10]}, {'text': 'VCFD', 'indices': [84, 89]}]",,official,#MariaFire  A look inside our leadership integration meeting from earlier tonight   #VCFD and  VENTURASHERIFF both…  ,0
1190434621499985920,Caltrans8,2019-11-02 01:05:05,rivco  eb sr-91 east of adams st  in riverside  traffic collision blocking hov and #1 lane  unknown duration of clear  #caltrans8,"[{'text': 'Caltrans8', 'indices': [120, 130]}]",,official,RIVCO  EB SR-91 east of Adams St  in Riverside  Traffic collision blocking HOV and #1 lane  Unknown duration of clear  #Caltrans8,0
1190434132616040448,VCFD,2019-11-02 01:03:09,rt  foxla  live  officials provide update on #mariafire burning in ventura county  ,"[{'text': 'MariaFire', 'indices': [45, 55]}]",,official,RT  FOXLA  LIVE  Officials provide update on #MariaFire burning in Ventura County  ,0
1190431522639101952,CaltransDist6,2019-11-02 00:52:46,"bakersfield update  
- southbound 99 backed up approximately 7 miles with detours still in place 
- the northbound…  ",[],,official,"BAKERSFIELD Update  
- Southbound 99 backed up approximately 7 miles with detours still in place 
- The Northbound…  ",1
1190423029664251904,Caltrans8,2019-11-02 00:19:01,state route 74 raised curb median safety project  hemet  construction activities for week of november 4 2019  ,[],,official,State Route 74 Raised Curb Median Safety Project  Hemet  Construction Activities for Week of November 4 2019  ,0
1190418173331247104,CaltransD5,2019-11-01 23:59:44,sigalert  right slow lane of northbound #hwy17 near redwood estates is blocked by overturn van so use caution &amp  exp…  ,"[{'text': 'Hwy17', 'indices': [40, 46]}]",,official,SigAlert  right slow lane of northbound #Hwy17 near Redwood Estates is BLOCKED by overturn van so use caution &amp  exp…  ,1
1190417488686632961,CALFIRE_SLO,2019-11-01 23:57:00,hiker has possible dehydration symptoms and will be assisted down madonna mtn  by first responders ,[],,official,Hiker has possible dehydration symptoms and will be assisted down Madonna Mtn  by first responders ,0
1190415197485187072,CountyVentura,2019-11-01 23:47:54,link to mixteco video - video en mixteco   fátima peña con el programa de recursos para trabajadores agrícolas del…  ,[],,official,Link to Mixteco Video - Video en mixteco   Fátima Peña con el Programa de Recursos para Trabajadores Agrícolas del…  ,0
1190415140354551808,CaltransDist10,2019-11-01 23:47:40,small business is big business  caltrans chief dep  dir  jim davis joins d10 dir  dan mcelhinney ca black chamber…  ,[],,official,Small Business is Big Business  Caltrans Chief Dep  Dir  Jim Davis joins D10 Dir  Dan McElhinney CA Black Chamber…  ,0
1190415038038757376,CALFIRE_SLO,2019-11-01 23:47:16,injured hiker being assisted down madonna mountain   slo city fire at scene also ,[],,official,Injured hiker being assisted down Madonna Mountain   SLO City Fire at scene also ,1
1190414404862402560,CountyVentura,2019-11-01 23:44:45,spanish message - mensaje en español  israel vásquez con el programa de recursos para trabajadores agrícolas del c…  ,[],,official,Spanish Message - Mensaje en Español  Israel Vásquez con el Programa de Recursos para Trabajadores Agrícolas del C…  ,0
1190411965954318336,CaltransDist10,2019-11-01 23:35:04,"traffic alert- tuolumne county- state route 108

full closure of route 108 east of strawberry beginning monday nov…  ",[],,official,"Traffic Alert- Tuolumne County- State Route 108

Full closure of Route 108 east of Strawberry beginning Monday Nov…  ",1
1190409641353605121,CaltransDist3,2019-11-01 23:25:49,rt  nwssacramento  here is a look back at the high temperatures for sacramento this october   the average high for the month ended up being…,[],,official,RT  NWSSacramento  Here is a look back at the high temperatures for Sacramento this October   The average high for the month ended up being…,0
1190406979673632770,Caltrans8,2019-11-01 23:15:15,sr 243 is open to all traffic with no restrictions from i 10 to idyllwild  enjoy    #caltrans8,"[{'text': 'Caltrans8', 'indices': [84, 94]}]",,official,SR 243 is open to all traffic with no restrictions from I 10 to Idyllwild  Enjoy    #Caltrans8,0
1190394793517404160,CaltransHQ,2019-11-01 22:26:49,update  fire related state hwy  closures - fri  nov  1st   3 30 pm  please note conditions are subject to change …  ,[],,official,UPDATE  Fire related State Hwy  Closures - Fri  Nov  1st   3 30 PM  Please note conditions are subject to change …  ,1
1190390686287192065,CaltransDist3,2019-11-01 22:10:30,final  isleton bridge now open   ,[],,official,Final  Isleton Bridge now open   ,0
1190388686342385665,CALFIRELNU,2019-11-01 22:02:33,#kincadefire repopulation update for 3 00 pm  more here     ,"[{'text': 'kincadefire', 'indices': [0, 12]}]",,official,#kincadefire Repopulation Update for 3 00 PM  More Here     ,0
1190387989316194304,CaltransDist7,2019-11-01 21:59:47,"i-5 pavement rehab project in #santaclarita #castaic #la

here are the planned closures tonight  fri  night sat  mo…  ","[{'text': 'SantaClarita', 'indices': [30, 43]}, {'text': 'Castaic', 'indices': [44, 52]}, {'text': 'LA', 'indices': [53, 56]}]",,official,"I-5 Pavement Rehab Project in #SantaClarita #Castaic #LA

Here are the planned closures tonight  Fri  night Sat  mo…  ",1
